phylum	class	order	family	genus	species	strain
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011144(HKI); BI 07520
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011145(HKI); BI 07521
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011146(HKI); BI 07522
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011147(HKI); BI 07523
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011148(HKI); BI 07524
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011150(HKI); BI 07526
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011151(HKI); BI 07527
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011154(HKI); BI 07530
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011155(HKI); BI 07531
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011156(HKI); BI 07532
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011159(HKI); BI 07535
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011160(HKI); BI 07536
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011164(HKI); BI 07588
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011165(HKI); BI 07589
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011166(HKI); BI 07590
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011167(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011168(HKI); BI 07591
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011171(HKI); BI 07594
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011172(HKI); BI 07595
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011173(HKI); BI 07596
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011178(HKI); BI 07601
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011181(HKI); BI 07604
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011182(HKI); BI 07605
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011186(HKI); BI 07609
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011187(HKI); BI 07610
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011188(HKI); BI 07611
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011190(HKI); BI 07613
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011191(HKI); BI 07614
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011195(HKI); BI 07618
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011196(HKI); BI 07619
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011197(HKI); BI 07620
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011201(HKI); BI 07597
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011202(HKI); BI 07636
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011205(HKI); BI 07639
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011207(HKI); BI 07641
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011210(HKI); BI 07644
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011211(HKI); BI 07645
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011214(HKI); BI 07648
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011218(HKI); BI 07652
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011219(HKI); BI 07653
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011220(HKI); BI 07654
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011223(HKI); BI 07657
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011224(HKI); BI 07658
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011225(HKI); BI 07659
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011228(HKI); BI 07662
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011229(HKI); BI 07663
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011232(HKI); BI 07666
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011233(HKI); BI 07667
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011239(HKI); BI 07673
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011240(HKI); BI 07674
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST011241(HKI); BI 07675
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST010928(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015023(HKI); BI 03858
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015024(HKI); BI 03859
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015026(HKI); BI 03861
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015028(HKI); BI 03863
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015029(HKI); BI 03864
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015030(HKI); BI 03865
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015033(HKI); BI 03868
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015037(HKI); BI 03872
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015038(HKI); BI 03873
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015039(HKI); BI 03874
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015042(HKI); BI 03877
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015045(HKI); BI 03881
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015046(HKI); BI 03882
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015049(HKI); BI 03885
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015050(HKI); BI 03886
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015051(HKI); BI 03887
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015053(HKI); BI 03889
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015054(HKI); BI 03890
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015057(HKI); BI 03893
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015058(HKI); BI 03894
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015059(HKI); BI 03895
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015060(HKI); BI 03896
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015061(HKI); BI 08112
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015062(HKI); BI 03897
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015063(HKI); BI 03898
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015064(HKI); BI 03899
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015065(HKI); BI 03900
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015066(HKI); BI 03901
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015067(HKI); BI 03902
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015068(HKI); BI 03903
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015069(HKI); BI 03904
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015070(HKI); BI 03905
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015071(HKI); BI 03906
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015072(HKI); BI 03907
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015073(HKI); BI 03908
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015074(HKI); BI 03909
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015075(HKI); BI 03912
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015076(HKI); BI 03913
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST015077(HKI); BI 03914
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016114(HKI); BI 05097
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016115(HKI); BI 05098
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016117(HKI); BI 05100
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016119(HKI); BI 05102
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016120(HKI); BI 05103
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016123(HKI); BI 05106
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016127(HKI); BI 05113
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016128(HKI); BI 05114
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016129(HKI); BI 05115
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016132(HKI); BI 05118
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016134(HKI); BI 05151
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016137(HKI); BI 05154
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016138(HKI); BI 05155
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016139(HKI); BI 05156
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016142(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016145(HKI); BI 05162
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016148(HKI); BI 05165
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016149(HKI); BI 05166
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016152(HKI); BI 05169
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016153(HKI); BI 05170
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016155(HKI); BI 05172
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016158(HKI); BI 05175
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016161(HKI); BI 05178
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016164(HKI); BI 05213
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016167(HKI); BI 05216
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016168(HKI); BI 05217
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016171(HKI); BI 05220
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016172(HKI); BI 05221
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016173(HKI); BI 05222
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016176(HKI); BI 05225
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016177(HKI); BI 05226
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016180(HKI); BI 05229
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016182(HKI); BI 05231
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016184(HKI); BI 05233
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016185(HKI); BI 05234
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016186(HKI); BI 05235
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016187(HKI); BI 05236
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016192(HKI); BI 05273
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016193(HKI); BI 05274
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016194(HKI); BI 05275
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016195(HKI); BI 05276
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016198(HKI); BI 05203
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016199(HKI); BI 05279
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016200(HKI); BI 05280
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016201(HKI); BI 05281
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016202(HKI); BI 05536; BI 05282
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016203(HKI); BI 05283
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016204(HKI); BI 05284
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016205(HKI); BI 05285
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016206(HKI); BI 05286
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016207(HKI); BI 05287
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016208(HKI); BI 05288; BI 05537
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016211(HKI); BI 05291
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016212(HKI); BI 05292
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016215(HKI); BI 05295
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016218(HKI); BI 05298
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016219(HKI); BI 05331
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016222(HKI); BI 05334
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016223(HKI); BI 05335
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016226(HKI); BI 05338
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016231(HKI); BI 05320
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016232(HKI); BI 05321
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016233(HKI); BI 05341
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016234(HKI); BI 05342
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016235(HKI); BI 05535; BI 05343
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016236(HKI); BI 05344
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016237(HKI); BI 05345
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016238(HKI); BI 05346
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016239(HKI); BI 05347
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016240(HKI); BI 05348
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016241(HKI); BI 05349
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016242(HKI); BI 05350
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016243(HKI); BI 05351
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016244(HKI); BI 05352
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016245(HKI); BI 05353
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016246(HKI); BI 05354
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016247(HKI); BI 05355
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016248(HKI); BI 05356
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016249(HKI); BI 05357
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016250(HKI); BI 05358
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016253(HKI); BI 05393
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016254(HKI); BI 05394
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016255(HKI); BI 05395
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016256(HKI); BI 05396
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016259(HKI); BI 05399
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016260(HKI); BI 05400
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016263(HKI); BI 05403
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016264(HKI); BI 05404
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016265(HKI); BI 05405
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016266(HKI); BI 05406
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016269(HKI); BI 05409
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016270(HKI); BI 05410
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016271(HKI); BI 05411
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016272(HKI); BI 05412
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016273(HKI); BI 05413
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016274(HKI); BI 05414
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016275(HKI); BI 05415
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016276(HKI); BI 05416
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016277(HKI); BI 05417
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016278(HKI); BI 05418
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016279(HKI); BI 05419
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST016280(HKI); BI 05420
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003313(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003316(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003318(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003319(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003323(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003324(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003328(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003329(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003330(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003333(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003336(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003339(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003340(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003344(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003345(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003347(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003351(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003352(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003356(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003357(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003363(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003364(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003365(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003370(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003374(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003375(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003376(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003379(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003380(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003385(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003391(HKI); BI 10650
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003392(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003393(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003394(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003395(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003396(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003397(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003398(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003401(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003402(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003403(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003404(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003407(HKI); BI 10651
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003408(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003410(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003411(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003412(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003413(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003414(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003415(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003416(HKI)
Actinobacteria	Actinobacteria		Streptomycetaceae	Streptomyces	Streptomyces sp.	ST003417(HKI)
